4.834	5.862	5.314	6.157
2.935	5.127	3.845	6.611
4.48	3.413	4.737	3.873
4.884	4.88	5.478	3.316
5.564	5.777	5.92	3.792
6.146	2.858	5.369	5.029
4.785	5.13	6.389	3.717
6.044	3.285	5.558	4.81
5.547	5.034	5.967	4.279
3.714	4.933	3.865	4.65
5.547	6.53	7.084	4.224
5.549	4.403	6.54	5.558
5.819	5.135	6.102	5.15
3.513	4.154	3.696	5.756
4.787	2.465	4.402	5.759
4.008	6.01	5.104	2.923
6.023	2.107	5.19	5.518
2.989	5.197	4.016	6.235
4.395	6.108	4.8	5.499
4.555	6.254	4.293	5.186
5.522	6.335	5.474	4.949
3.693	5.048	3.226	8.201
4.383	3.96	4.409	6.63
4.507	4.594	5.742	4.802
4.189	7.098	5.253	3.08
6.115	4.746	5.866	4.373
5.639	3.193	5.098	5.167
7.45	4.291	6.763	5.519
4.611	7.51	6.03	4.319
3.109	5.599	4.417	6.693
7.304	3.946	7.589	6.889
6.059	3.367	5.959	4.319
2.744	8.327	4.744	2.33
5.458	3.656	6.0	5.296
5.759	3.268	6.083	5.365
3.906	7.639	5.131	3.192
5.279	7.491	6.245	3.442
4.368	4.738	3.979	2.927
4.546	7.368	5.773	2.747
3.912	8.188	5.905	1.827
4.258	4.492	5.257	5.48
4.158	4.215	4.529	5.126
6.996	2.436	5.865	5.562
3.033	4.655	3.49	5.463
5.867	2.65	5.024	4.329
3.534	4.784	4.0	5.205
3.452	5.273	4.088	6.876
4.895	2.831	4.477	6.325
5.151	4.364	7.081	7.014
4.457	3.852	5.013	6.252
3.782	3.818	3.167	6.009
3.552	4.383	5.027	3.211
5.542	2.42	5.166	5.158
7.514	2.025	6.314	5.231
7.337	2.618	5.808	4.882
5.353	4.682	5.341	4.935
4.065	5.187	5.641	5.968
6.405	5.325	6.108	3.713
6.611	4.978	6.209	4.205
5.88	4.071	6.392	5.78
3.914	6.108	5.46	3.14
4.63	5.578	4.76	3.223
4.804	7.745	5.026	2.48
4.566	8.791	6.81	5.489
4.572	4.938	2.838	4.379
4.977	7.212	6.609	6.263
6.565	4.948	6.971	4.158
4.456	4.215	3.831	5.384
4.773	6.678	5.733	3.922
6.258	4.822	5.843	5.167
4.459	7.213	5.381	2.697
3.585	4.84	3.43	5.252
4.21	4.231	3.241	4.758
4.775	3.275	3.859	4.795
3.499	5.401	4.091	5.46
3.173	4.395	4.098	5.821
4.623	3.075	5.053	5.015
3.785	5.507	5.955	7.287
4.339	6.137	4.757	4.877
3.589	4.966	3.991	3.558
5.659	3.817	5.056	6.634
6.57	2.485	6.016	4.249
4.077	5.243	4.794	3.371
4.524	5.594	5.282	4.334
3.828	3.462	4.068	5.157
3.556	4.545	5.133	5.611
5.966	4.827	6.59	5.82
4.331	7.128	5.042	4.263
5.218	2.225	5.24	5.329
5.895	6.7	6.193	2.727
7.184	5.704	7.563	4.156
4.716	4.394	4.393	4.283
5.717	3.015	4.943	5.082
3.413	3.526	3.61	5.988
3.353	5.39	4.996	7.26
3.694	5.729	5.379	6.67
4.627	4.55	5.341	5.289
4.426	5.562	5.144	4.725
6.142	5.64	5.68	3.103
4.469	4.082	3.466	5.18
6.411	2.926	5.388	5.546
3.081	4.667	3.983	5.648
3.596	3.614	3.583	4.458
5.63	6.048	6.444	2.761
5.104	4.231	6.273	4.924
4.157	3.012	3.263	5.034
4.586	3.791	5.602	6.823
7.079	5.326	5.241	4.003
3.733	4.28	3.847	5.484
6.051	4.036	6.174	4.914
3.716	4.299	3.984	4.815
4.884	4.88	5.478	3.316
4.383	3.96	4.409	6.63
4.426	5.562	5.144	4.725
5.744	4.687	6.582	5.013
5.19	4.284	5.317	4.758
5.535	3.469	5.686	5.588
4.732	5.719	5.834	6.259
5.867	2.594	5.545	4.637
3.953	5.289	4.01	5.519
4.049	5.483	5.925	6.692
3.323	4.815	4.183	4.68
2.104	8.307	4.138	4.334
2.901	4.934	4.003	4.929
5.657	4.182	6.287	4.166
2.612	5.678	3.704	4.605
4.331	3.909	5.226	5.792
3.097	5.509	4.573	4.899
4.982	4.904	5.524	4.482
7.235	3.032	6.722	5.226
3.651	3.726	3.172	4.258
6.19	4.263	6.981	5.956
3.527	6.303	4.842	3.701
4.739	4.319	5.503	7.331
3.007	5.831	4.846	5.781
5.3	4.003	5.344	5.679
4.021	2.357	4.168	5.317
4.599	3.214	5.695	6.036
4.733	6.206	4.803	3.387
5.35	5.575	6.323	4.347
4.647	3.457	4.812	5.135
5.696	6.555	5.559	3.622
4.34	4.789	4.405	4.459
5.105	4.301	5.724	4.943
5.1	5.422	5.183	4.287
4.08	8.357	4.355	2.348
5.302	7.548	6.03	1.915
4.176	8.699	5.985	1.522
5.41	5.466	5.641	3.127
4.261	4.35	3.86	6.386
5.183	3.89	5.228	6.467
6.389	3.36	6.621	4.714
3.977	3.886	3.049	5.048
6.667	1.761	6.521	4.46
4.321	3.861	3.873	5.39
3.421	5.024	3.528	3.869
3.602	3.798	4.0	4.368
5.844	6.81	5.442	2.578
2.25	6.637	3.464	6.439
4.643	3.481	5.5	6.246
6.047	4.304	5.697	4.533
5.456	8.346	6.487	2.255
3.572	4.741	4.143	3.001
3.482	3.5	4.888	5.889
3.319	7.058	4.836	5.222
4.818	5.981	5.379	3.327
3.44	8.977	4.243	1.753
6.05	6.383	5.78	2.918
3.431	4.133	2.927	6.538
3.178	5.064	3.464	3.811
3.239	6.081	4.143	4.221
3.004	5.065	4.216	5.984
3.429	4.146	3.45	5.725
3.916	6.075	4.84	3.273
5.068	4.147	4.396	5.615
5.382	9.015	6.997	2.63
5.13	3.631	4.941	4.258
3.615	5.637	4.184	3.081
5.422	5.291	4.977	4.169
5.467	4.185	6.078	7.551
3.972	5.972	4.452	3.056
3.803	4.755	4.34	2.386
5.707	7.773	6.755	6.613
6.168	4.076	6.503	5.726
7.171	4.999	7.199	5.232
4.716	4.501	5.641	5.736
4.333	9.007	5.356	1.523
3.39	2.455	3.197	6.179
4.145	5.394	4.918	4.362
4.968	3.761	5.005	5.004
3.859	6.305	5.517	5.815
4.67	5.505	4.777	3.821
4.67	5.505	4.777	3.821
6.171	4.397	5.342	3.574
6.345	1.39	5.851	5.06
5.067	3.806	4.873	4.877
5.547	6.53	7.084	4.224
3.139	5.273	4.472	5.625
2.573	8.375	4.269	2.547
2.902	4.124	3.192	4.613
7.26	3.794	7.121	4.636
6.628	5.713	7.228	3.635
5.395	1.894	4.491	4.942
5.093	5.199	5.314	4.806
7.155	4.594	6.879	4.979
2.168	7.814	3.864	2.599
3.693	5.048	3.226	8.201
3.987	8.761	5.693	3.008
5.889	3.901	5.791	5.11
4.273	3.887	4.215	6.442
4.366	5.042	5.124	5.284
7.045	4.712	7.372	5.529
4.738	3.425	4.076	4.594
3.106	3.549	3.104	4.173
3.25	5.793	3.553	5.606
6.82	3.216	7.108	5.001
6.702	6.292	6.813	3.547
4.916	3.854	6.323	4.21
3.109	5.599	4.417	6.693
5.186	3.406	4.644	5.884
6.937	2.995	6.426	4.325
6.235	3.746	6.157	4.513
7.109	4.364	7.906	7.173
6.353	5.453	6.379	3.766
7.495	3.501	7.858	5.039
3.601	3.211	3.092	6.219
3.721	2.535	3.544	5.978
3.235	4.862	3.091	6.19
4.838	4.668	6.158	5.254
5.696	4.726	5.905	6.341
6.75	5.145	7.193	3.741
3.912	8.188	5.905	1.827
6.985	3.51	7.598	5.264
4.158	4.215	4.529	5.126
6.014	2.955	5.882	4.865
3.633	4.335	3.797	5.77
2.822	5.814	4.536	6.054
4.501	3.231	4.466	5.493
3.453	4.897	3.471	6.258
4.679	4.469	5.2	6.921
6.477	3.442	6.842	5.776
4.27	4.273	4.085	5.263
2.863	8.884	4.774	0.874
3.265	5.776	4.144	5.173
3.526	3.791	2.791	4.51
7.236	4.48	6.191	3.896
5.773	4.831	6.195	6.693
2.173	4.465	2.422	4.852
1.996	7.114	3.509	1.926
5.767	3.237	6.588	3.587
4.804	7.745	5.026	2.48
6.445	3.097	6.659	5.432
6.63	2.193	5.086	5.139
4.599	3.214	5.695	6.036
3.341	5.245	4.453	3.938
2.31	6.276	2.342	7.018
4.174	4.011	3.695	5.501
4.155	5.042	5.143	5.133
5.333	3.81	5.102	4.39
3.611	5.07	3.809	5.203
4.029	4.384	3.799	4.768
6.662	6.894	6.85	4.329
4.147	5.691	4.904	2.968
4.434	3.723	4.734	4.399
5.294	5.223	6.13	5.526
4.264	2.892	4.836	4.219
6.146	2.858	5.369	5.029
7.077	4.131	7.082	5.381
5.019	6.103	7.036	5.469
6.827	2.11	6.67	4.316
3.429	4.146	3.45	5.725
5.482	4.577	6.319	4.307
4.524	5.594	5.282	4.334
6.532	3.412	6.275	3.299
2.658	6.2	4.108	1.95
5.121	7.481	6.399	3.669
4.466	4.004	6.144	3.761
3.688	6.166	3.901	3.151
5.483	3.933	5.293	4.635
3.757	7.982	5.458	2.67
5.668	5.687	6.474	2.704
6.606	3.967	6.204	4.96
4.49	2.985	4.546	6.229
3.353	5.39	4.996	7.26
2.71	6.327	2.965	4.317
5.137	3.049	3.743	5.625
1.718	6.337	4.775	6.973
3.644	7.313	5.911	5.097
4.469	4.082	3.466	5.18
7.718	4.401	8.235	6.377
5.752	4.91	7.107	3.634
4.603	6.937	5.41	2.198
4.384	4.183	3.372	4.227
4.665	4.213	4.96	5.017
4.583	4.262	4.516	5.986
5.544	3.419	5.109	5.469
5.577	6.227	6.734	4.729
4.038	4.684	5.449	6.151
6.97	5.042	6.75	6.671
7.44	2.709	6.871	4.97
5.079	4.437	4.354	6.619
3.733	4.28	3.847	5.484
3.938	4.217	3.787	5.606
4.292	3.132	5.669	6.22
7.083	2.325	7.329	5.156
2.863	8.884	4.774	0.874
3.716	4.299	3.984	4.815
3.244	4.116	3.856	5.68
2.798	3.962	2.789	5.26
5.027	6.854	6.155	2.42
4.538	3.865	4.194	5.179
6.662	3.186	5.951	3.865
5.628	5.6	5.097	4.364
3.635	6.755	4.137	6.354
4.679	8.114	5.929	2.512
2.623	7.267	5.493	2.858
3.656	3.533	3.965	6.335
2.525	5.784	2.821	2.472
3.589	7.4	4.347	2.783
5.629	3.858	5.278	5.008
5.969	5.575	5.649	4.778
4.834	8.356	5.811	1.392
2.774	5.014	3.233	2.712
4.144	6.486	4.453	5.433
2.808	4.115	3.282	5.567
3.213	5.53	4.861	5.165
3.448	6.442	3.743	3.619
6.484	3.389	6.459	7.04
6.052	3.782	5.457	3.894
6.396	3.394	5.789	5.779
4.79	4.382	6.144	5.83
3.53	6.063	4.064	6.0
4.457	3.42	4.61	5.749
4.457	3.42	4.61	5.749
4.206	8.063	4.726	3.166
6.489	2.572	5.254	4.204
5.252	4.16	5.378	4.928
5.32	4.347	6.427	7.866
5.014	5.544	5.299	5.118
6.29	5.552	7.047	6.751
3.734	5.558	3.607	6.233
4.296	3.405	4.024	6.081
3.612	2.911	3.592	6.017
4.038	4.684	5.449	6.151
2.749	4.308	2.682	4.942
4.421	3.494	4.603	5.709
4.379	6.414	6.095	6.349
6.27	4.661	6.528	6.091
3.045	5.09	2.921	5.038
7.13	3.032	7.375	6.259
4.535	3.798	4.937	5.597
6.569	2.72	5.6	4.549
4.656	1.972	4.681	5.938
5.405	2.388	4.554	4.909
4.181	4.145	3.954	4.456
2.744	2.517	1.971	6.025
5.139	3.165	5.715	6.268
5.132	4.323	6.356	6.216
6.997	1.997	6.546	4.814
5.404	6.431	6.2	3.019
5.519	3.247	5.994	5.319
3.324	5.797	4.591	5.927
5.152	4.682	5.074	5.826
6.787	3.527	5.546	5.544
3.307	3.984	4.115	5.654
3.146	3.616	2.67	6.04
3.56	4.14	3.807	5.584
3.375	4.175	3.627	5.566
2.261	3.423	2.698	6.425
4.058	4.206	4.03	5.274
4.446	3.861	4.86	4.549
5.405	2.388	4.554	4.909
7.428	3.495	6.802	5.253
2.046	4.512	2.797	7.335
4.065	4.343	4.624	5.255
3.31	3.814	4.04	5.855
5.471	4.998	5.644	6.076
3.517	3.509	3.289	6.284
5.13	3.631	4.941	4.258
4.716	4.501	5.641	5.736
5.441	3.319	5.501	6.8
7.367	3.012	6.373	4.579
5.648	3.173	5.819	5.614
2.724	5.316	3.295	2.892
3.063	4.222	3.03	6.218
5.839	2.787	5.782	5.028
5.35	3.322	5.204	6.525
6.427	3.882	6.234	3.882
5.013	5.244	5.637	4.202
3.574	5.754	3.976	3.436
6.066	1.929	5.654	5.325
5.177	3.149	4.555	4.903
3.39	2.455	3.197	6.179
5.751	3.56	5.201	4.417
3.889	5.29	4.107	5.898
7.822	3.447	6.668	4.975
6.596	1.993	5.848	5.948
6.934	3.367	6.397	5.295
3.571	2.891	4.08	6.254
6.737	4.619	7.608	5.615
6.554	4.177	6.453	4.46
6.033	4.47	6.223	6.254
3.992	3.291	4.304	5.562
7.34	3.393	7.37	5.269
6.893	4.708	6.003	5.777
5.373	1.809	5.651	5.651
4.525	3.175	5.419	5.775
7.805	3.938	7.498	4.674
7.703	3.74	7.408	4.956
5.162	8.091	6.231	2.834
3.693	5.048	3.226	8.201
4.273	3.887	4.215	6.442
7.173	4.118	7.922	4.489
3.903	2.992	4.723	4.951
3.109	5.599	4.417	6.693
5.757	3.242	5.963	4.671
7.398	1.939	7.1	5.646
6.596	1.993	5.848	5.948
5.637	6.406	7.569	5.294
4.649	4.522	3.962	5.045
5.883	4.244	6.048	5.592
3.662	6.287	4.804	5.775
6.336	2.567	6.313	5.405
6.217	5.753	6.591	3.899
6.855	2.726	5.252	4.498
3.857	5.176	4.793	5.455
4.258	4.492	5.257	5.48
3.633	4.335	3.797	5.77
6.512	3.664	6.06	4.848
7.703	3.74	7.408	4.956
5.017	3.094	5.702	5.276
6.908	4.347	6.607	6.137
3.453	4.897	3.471	6.258
5.151	4.364	7.081	7.014
7.151	3.112	6.224	5.494
2.295	7.187	4.442	7.913
4.643	3.481	5.5	6.246
5.88	4.071	6.392	5.78
6.825	3.757	7.134	5.746
6.137	2.048	4.426	4.643
7.363	4.738	8.162	6.562
4.46	3.583	4.151	4.624
3.045	5.09	2.921	5.038
3.093	4.788	5.048	6.804
7.971	3.284	6.582	4.676
3.466	3.925	2.706	5.924
4.711	4.317	4.676	6.126
4.465	3.92	4.242	5.196
3.498	3.77	4.282	5.651
6.382	4.548	6.077	6.696
5.01	2.797	4.984	5.896
7.504	2.127	6.779	6.002
5.552	2.401	6.744	4.971
5.43	6.775	6.269	4.693
4.84	4.088	4.876	5.438
4.972	3.171	5.374	4.068
4.032	2.416	3.981	5.594
6.142	4.152	5.174	4.998
3.281	4.005	3.341	5.469
3.303	4.12	3.172	5.738
6.2	3.318	5.343	5.146
5.47	3.869	5.3	4.598
7.52	3.531	7.054	6.203
4.403	5.332	4.734	5.361
5.552	2.401	6.744	4.971
4.344	3.964	4.846	5.491
3.391	6.233	3.608	5.206
3.173	4.395	4.098	5.821
2.8	4.206	2.922	5.395
5.019	6.103	7.036	5.469
3.863	3.906	3.791	5.469
7.541	3.78	7.267	7.368
5.877	5.005	5.468	5.948
5.313	3.431	4.757	6.01
5.894	4.144	6.621	4.949
5.856	4.684	6.065	3.288
5.455	3.012	5.31	5.708
4.18	3.407	4.056	6.135
7.13	3.032	7.375	6.259
5.218	2.225	5.24	5.329
6.505	4.505	5.824	5.564
6.029	3.596	6.461	5.394
6.981	3.601	6.208	6.255
8.08	3.377	7.088	5.39
5.028	4.05	5.985	5.658
5.266	4.697	5.084	5.8
7.229	3.705	5.932	5.592
7.703	3.74	7.408	4.956
3.694	5.729	5.379	6.67
5.75	3.394	6.081	5.437
4.16	4.638	4.289	5.251
6.056	3.855	6.245	5.037
7.624	3.11	7.069	5.43
5.898	4.269	4.669	4.621
6.034	2.525	5.668	3.822
6.126	2.825	4.984	5.03
5.322	4.521	6.177	6.585
4.583	4.262	4.516	5.986
8.096	3.216	7.479	5.806
4.439	3.03	4.855	5.185
4.834	5.862	5.314	6.157
6.657	4.048	8.166	6.544
7.347	3.83	6.99	5.048
5.544	3.419	5.109	5.469
7.608	2.178	7.234	5.979
6.213	2.804	5.789	4.477
6.661	4.703	6.151	5.891
5.759	2.974	5.687	5.356
5.224	2.503	6.568	6.478
5.221	3.313	4.466	5.626
2.93	7.92	4.542	3.075
1.678	5.989	2.396	4.964
7.77	1.714	7.891	5.456
6.827	2.11	6.67	4.316
6.3	2.181	4.861	5.004
5.744	4.687	6.582	5.013
5.405	2.388	4.554	4.909
6.416	2.37	5.464	4.595
4.862	6.024	5.737	5.873
6.668	2.426	5.956	5.031
5.98	4.537	6.344	5.227
2.867	5.245	2.609	4.178
6.253	2.225	5.577	4.968
6.207	3.285	5.421	4.712
3.324	5.402	4.144	6.562
2.958	5.35	3.883	6.248
4.331	3.909	5.226	5.792
3.097	5.509	4.573	4.899
3.634	5.351	5.605	7.499
4.089	3.561	4.951	6.024
5.225	3.095	5.324	4.718
2.727	4.38	2.873	5.934
4.457	3.42	4.61	5.749
7.212	2.985	7.065	6.357
3.67	3.623	4.36	5.745
2.786	3.682	3.629	7.466
7.63	2.074	6.465	4.664
6.714	3.416	5.856	4.094
3.406	5.188	4.008	6.605
6.929	4.321	7.122	5.279
6.88	3.554	7.529	4.944
2.785	9.412	5.346	2.735
5.723	3.72	5.495	5.193
2.142	5.838	3.885	6.147
4.623	4.342	5.173	4.369
4.038	4.684	5.449	6.151
3.251	7.446	5.492	2.68
6.326	6.658	6.115	2.918
5.825	2.927	5.411	6.671
4.106	7.643	6.126	2.922
2.224	5.141	2.476	4.22
3.906	7.639	5.131	3.192
4.497	3.596	5.543	5.165
7.608	2.178	7.234	5.979
2.991	5.706	4.217	4.892
4.437	6.469	5.615	3.108
3.142	3.356	3.923	5.364
3.928	4.558	5.25	6.463
4.694	4.139	5.649	4.536
2.604	8.227	4.544	2.104
2.786	3.682	3.629	7.466
6.139	6.223	5.946	4.44
3.738	3.858	4.283	6.233
5.177	4.629	4.83	3.538
6.347	3.862	6.464	5.688
5.921	3.803	5.256	6.19
4.55	5.366	4.778	4.822
3.531	5.199	4.48	4.316
3.481	5.109	4.705	4.402
6.09	3.692	6.53	4.771
3.225	4.875	5.656	4.418
3.534	5.06	3.837	5.604
6.719	3.212	6.891	6.436
7.404	3.512	6.815	4.998
4.716	4.501	5.641	5.736
5.839	2.787	5.782	5.028
4.117	6.306	6.307	7.448
4.117	6.306	6.307	7.448
6.638	6.952	7.306	4.708
5.145	3.766	4.609	5.673
6.447	5.096	7.528	6.215
6.447	5.096	7.528	6.215
1.965	6.487	4.438	8.283
2.095	8.09	4.163	3.016
4.93	4.391	5.583	5.115
7.024	3.08	8.055	7.133
3.859	6.305	5.517	5.815
2.475	4.838	3.604	6.043
2.475	4.838	3.604	6.043
5.135	6.365	5.798	4.218
4.151	5.374	5.042	5.84
4.583	2.876	4.822	5.112
3.23	4.07	3.896	6.61
5.133	4.381	5.054	3.584
4.467	3.143	4.624	4.775
5.149	3.71	5.968	4.697
3.637	4.968	4.943	6.534
3.814	5.102	4.184	4.856
4.854	7.162	6.134	2.926
4.407	4.207	4.787	5.933
3.448	4.925	3.889	6.351
4.525	3.175	5.419	5.775
2.561	5.534	3.77	6.196
2.262	4.879	5.009	8.147
3.139	5.273	4.472	5.625
3.139	5.273	4.472	5.625
6.511	3.306	6.41	3.041
6.581	4.689	6.988	3.479
