5.025759313541786	-0.17094946281147286
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
3.4421456775629733	-0.10851307613784796
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
2.164791566327883	-0.0748708753904774
0.001	0.001
0.001	0.001
1.3333448377593702	-0.042033476630839686
0.001	0.001
0.001	0.001
0.07145953197906901	-0.00225274998817299
0.001	0.001
2.1608377782492876	-0.09718976706302068
0.001	0.001
3.0395858993702203	-0.10889238912138988
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
7.116781909172606	-0.22435537873959652
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
11.018118862379914	-0.35865079148139123
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
2.9699804318843537	-0.09362814445469947
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
5.133937667357002	-0.16711480705663737
1.6955526895398572	-0.05704893621869178
-1.1367801323246307	0.03700333054044442
0.001	0.001
0.001	0.001
-1.4970048649354937	0.04719283206005512
0.001	0.001
4.233538665166833	-0.13346160986162017
0.001	0.001
-1.378578385521751	0.043459456781627305
11.980661495307874	-0.4075180522932039
0.001	0.001
3.423084021142086	-0.11142480933671203
3.767499328133831	-0.12263587213189178
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
1.9792360742098136	-0.06239509158937262
-0.4320462207452329	0.01433652002436646
2.303168962765633	-0.08185826310310107
0.701483019846214	-0.0257922253847274
0.6873362733181448	-0.02237348330676617
2.1275835927065114	-0.06707172270188558
0.001	0.001
3.138910596018625	-0.10676895703237951
1.128943229594968	-0.03558974956431243
0.001	0.001
0.001	0.001
0.001	0.001
1.1268438017322935	-0.03552356544636725
0.001	0.001
0.001	0.001
-3.087161096353848	0.10595671299934242
0.001	0.001
-3.8007348041991675	0.11981753935522899
6.501370754016849	-0.20495464332889252
-0.7426707233301367	0.024988061408017192
-1.4019181443862938	0.05142466465736261
0.001	0.001
-0.37723057615532785	0.011892131846333937
2.6260946589713714	-0.1016354262012791
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
9.665565564960312	-0.3342905461425955
0.001	0.001
0.001	0.001
0.001	0.001
5.335183837423151	-0.16819079265976902
0.001	0.001
-0.5091387037815454	0.01823976412722112
0.001	0.001
2.6311204627325853	-0.08294563968091308
0.001	0.001
0.7020979993226164	-0.026036286323258107
0.001	0.001
7.77701063800052	-0.24516898078633537
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.9304744055478826	-0.029333052540943486
0.001	0.001
0.001	0.001
1.3630199569072137	-0.046362651869692996
0.001	0.001
2.4494938065479275	-0.077219889228311
0.39518493000269445	-0.01375943132300707
0.001	0.001
1.7110534259679302	-0.0539406777285029
0.001	0.001
0.001	0.001
0.001	0.001
4.74849044862288	-0.17183781567939563
0.8274329723396076	-0.026084688312791794
0.001	0.001
2.4023832279990733	-0.07819997741224022
1.2760219863363662	-0.04022638317124302
0.001	0.001
0.001	0.001
0.001	0.001
2.7805934398620225	-0.0876577506916478
-1.4074521305102266	0.04581397486127952
0.001	0.001
0.045603953772116325	-0.0014844543174148896
4.366445612671449	-0.1597750671727458
-0.5682903674358614	0.017915260330769376
0.001	0.001
0.001	0.001
-2.5780756779858343	0.08391894242179411
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-0.9449029544776958	0.030757536447862412
0.001	0.001
-0.42079496257565263	0.01326549196044574
4.491756927646975	-0.1634965775941588
4.07747530318698	-0.13530220500984408
7.686029667520027	-0.25504428217473624
8.92049492115705	-0.31411195529210467
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.98574774774267	-0.0327099084447734
0.001	0.001
8.949893681538361	-0.2821439257556376
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.38437258929856033	-0.01425390016699203
1.7594665766383102	-0.05919939682723697
-0.2992013797565631	0.009928351102803552
0.001	0.001
0.001	0.001
0.001	0.001
0.08390468963067124	-0.0026450815354978423
-2.4349759873165238	0.08357259106209447
3.039495875210406	-0.0989386314455833
0.001	0.001
2.1289297069311752	-0.08850006181008342
0.001	0.001
-0.7226105872307687	0.025887339872274123
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
1.9419999357542475	-0.06122122845114279
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
1.024317283394943	-0.03334255230010401
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
2.2604395038603546	-0.0750077992930124
0.6276393147952083	-0.019786226131399156
0.001	0.001
0.001	0.001
3.6742756576406	-0.1474803224785221
2.1183017042152255	-0.0720532989776271
0.001	0.001
3.6742756576406	-0.1474803224785221
3.158091915866969	-0.10479445442786275
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
1.230911560628753	-0.040845139686071424
1.6015402454873315	-0.05048829273240865
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
1.319330028095956	-0.045629979194738816
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-0.008411846576904011	0.00030440691778680767
2.8298229815938267	-0.08920970389484773
0.09744219993595621	-0.0033144626901125377
-1.166421814082376	0.03677125577380564
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
3.8701127319589994	-0.12842132627055963
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.7603387125713592	-0.025230196804587095
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-1.9992168789589981	0.06914435558199465
0.3625849532048148	-0.01143043099251057
0.001	0.001
0.001	0.001
0.001	0.001
1.6741571496475283	-0.05555328654063431
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
7.169731508099371	-0.22602460613379458
-0.8664334183230384	0.03333320635713166
0.001	0.001
6.77178519373945	-0.21347941404898801
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-1.2984344329573223	0.04368740859951569
0.001	0.001
2.5902371082013977	-0.0816567986559875
0.001	0.001
-0.1690473911851478	0.005329191193199555
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.5552778752228429	-0.019204685222152993
2.7757759187253583	-0.08750587913045674
0.001	0.001
0.001	0.001
0.901691128936021	-0.029920671226997417
0.001	0.001
2.0627375728042057	-0.08519052584352732
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
2.2686494565033293	-0.07151880084805894
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
4.884640676743504	-0.1539874936486618
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
3.325976659372976	-0.12036005343825756
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.9472735244840863	-0.029862642001394112
0.001	0.001
0.001	0.001
0.001	0.001
-0.9431233782494317	0.03069960946134681
2.0064481478489338	-0.07099558515269629
0.001	0.001
0.001	0.001
-2.218454430381396	0.06993641090831444
4.971586285184458	-0.15672843964932162
0.8721009746886758	-0.03036455228157244
0.001	0.001
0.001	0.001
0.001	0.001
1.0167902562673798	-0.03205414553305046
0.001	0.001
3.816373614819078	-0.1544478070850147
1.2393011005655785	-0.041123528435988176
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.35569735749297576	-0.01121330067093317
-0.5153163768775925	0.017099660178131748
-0.2784243858460296	0.008777282953734322
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-0.8339938573007006	0.03018047193717071
6.011339093586878	-0.1895064758603265
1.3223597970655678	-0.044492406627262435
0.001	0.001
0.001	0.001
-2.089122328257312	0.073171350541884
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.17905641255744842	-0.00671210818804721
-2.993948913925168	0.09438374690742452
0.001	0.001
-2.3505774977103364	0.08681032248719993
0.001	0.001
1.516226482657165	-0.05031269870291769
0.001	0.001
-2.4800183130190376	0.08229404748423613
0.001	0.001
1.9844663869400196	-0.06255997633763215
0.001	0.001
1.1242717602725858	-0.03544248226253623
-0.39190309085346886	0.013450792499996147
0.2137454703674342	-0.007270478162223807
-1.0501185436508977	0.0331048143092053
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-1.153316289994882	0.036358106283241515
0.001	0.001
0.001	0.001
0.001	0.001
4.829201240832791	-0.15719533151537318
1.0472861580518023	-0.03562307602881952
0.001	0.001
0.001	0.001
0.001	0.001
-1.5524447381703477	0.05223389482220035
3.246395885886364	-0.10234209616258712
1.6567049171856234	-0.052227349931276035
0.0092130331142654	-0.0003057145911379311
0.0092130331142654	-0.0003057145911379311
8.365010727906823	-0.281450978450299
-1.4819464293442215	0.04671811735565321
0.001	0.001
-1.9320814926280416	0.06866922823163811
0.001	0.001
-1.9320814926280416	0.06866922823163811
0.001	0.001
0.001	0.001
1.1193784745615216	-0.03528822223560301
0.001	0.001
0.001	0.001
1.8306704123335584	-0.06331505464766754
0.001	0.001
0.001	0.001
0.09670086488183878	-0.0032088091949068016
0.001	0.001
-1.0597669115096988	0.033408977518476934
-1.099913151872224	0.03467458114051519
0.001	0.001
2.268160973966536	-0.09557259119382712
0.001	0.001
0.001	0.001
0.07201046694081815	-0.0025976844176375568
2.174468667168302	-0.08151212646947074
-2.062644309774994	0.06714113574970086
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
3.2304451859437937	-0.10183925297131767
3.2863355773210867	-0.11279272597630169
0.001	0.001
0.001	0.001
-2.014417386469253	0.06557130114995138
0.001	0.001
1.093629450286954	-0.034476488481917235
0.001	0.001
5.544300399566874	-0.17478315787472778
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
5.933629818397288	-0.196894680763318
-0.176186327000364	0.0065463515753181375
0.001	0.001
3.0849022332782137	-0.10493188127490675
0.001	0.001
2.1587725205654613	-0.08259747491857054
0.001	0.001
0.001	0.001
0.001	0.001
-0.8009573220361664	0.025250047793099906
0.001	0.001
1.1262306400087385	-0.04906716350248513
0.001	0.001
1.1508200163266804	-0.04797819678049607
1.1508200163266804	-0.04797819678049607
0.001	0.001
0.001	0.001
0.001	0.001
0.0551873516490946	-0.0019971134117499115
3.765012008740792	-0.14041148487093238
0.9884805187260195	-0.034621454934072385
-1.0564689698887633	0.041442826901130735
-1.0564689698887633	0.041442826901130735
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.4894377852287232	-0.01593168954208075
0.001	0.001
-0.4004262265934956	0.012623370909942033
-0.619991586097998	0.01954513274252506
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-0.8193077401373056	0.02582854170448487
0.001	0.001
0.001	0.001
8.286206495939995	-0.2612212964282413
0.001	0.001
0.001	0.001
0.001	0.001
0.001	0.001
-1.7338742097345143	0.05466009918196735
0.001	0.001
